Country or Area	Year	Scope	Value	Value Footnotes
Nicaragua	1995	Managua	65.040083653	143
Nicaragua	1994	Managua	58.092250494	2,143
Nicaragua	1993	Managua	53.895941093	143
Nicaragua	1992	Managua	48.358504737	143
Nicaragua	1991	Managua	39.362205769	143
Nicaragua	1990	Managua	1.3805641038	143
Nicaragua	1989	Managua	0.0186649527	143
Nicaragua	1988	Managua	0.0004611077	14,143
Nicaragua	1987	Managua	124481.01	143
Nicaragua	1986	Managua	11413.32	143
Nicaragua	1985	Managua	1156.35	143
Nicaragua	1984	Managua	333.47	143
Nicaragua	1983	Managua	235.58	143
Nicaragua	1982	Managua	166.55	143
Nicaragua	1981	Managua	129	143
Nicaragua	1980	Managua	100	2,143
Nicaragua	1979	Managua	67.062012877	143
Nicaragua	1978	Managua	41.057268722	143
Nicaragua	1977	Managua	39.647577093	143
Nicaragua	1976	Managua	34.527278889	143
Nicaragua	1975	Managua	34.137580481	143
Nicaragua	1974	Managua	31.684174856	143
Nicaragua	1973	Managua	28.024398509	5,143
Niger	2008	Niamey, Afric.	141.75565611	17
Niger	2007	Niamey, Afric.	117.6199095	17
Niger	2006	Niamey, Afric.	118.37104072	17
Niger	2005	Niamey, Afric.	120.7239819	17
Niger	2004	Niamey, Afric.	105.11312217	17
Niger	2003	Niamey, Afric.	106.69683258	17
Niger	2002	Niamey, Afric.	111.94570136	17
Niger	2001	Niamey, Afric.	107.14932127	17
Niger	2000	Niamey, Afric.	100	17
Niger	1999	Niamey, Afric.	97.013574661	17
Niger	1998	Niamey, Afric.	102.44343891	17,144
Niger	1997	Niamey, Afric.	95.540783556	17
Niger	1996	Niamey, Afric.	90.497737557	17
Niger	1995	Niamey, Afric.	80.688735997	17
Niger	1994	Niamey, Afric.	73.927729272	17
Niger	1993	Niamey, Afric.	51.317149404	17
Niger	1992	Niamey, Afric.	50.762968525	17
Niger	1991	Niamey, Afric.	52.259256899	2,17
Niger	1990	Niamey, Afric.	55.764450959	17
Niger	1989	Niamey, Afric.	55.41808791	17
Niger	1988	Niamey, Afric.	58.625153182	17
Niger	1987	Niamey, Afric.	61.1908054	17
Niger	1986	Niamey, Afric.	69.080185971	17
Niger	1985	Niamey, Afric.	73.262199086	17
Niger	1984	Niamey, Afric.	75.199266511	17
Niger	1983	Niamey, Afric.	68.60554031	17
Niger	1982	Niamey, Afric.	75.019670856	17
Niger	1981	Niamey, Afric.	68.041096822	17
Niger	1980	Niamey, Afric.	52.903748736	17,145
Niger	1979	Niamey, Afric.	48.375372571	17
Niger	1978	Niamey, Afric.	45.219620343	17
Niger	1977	Niamey, Afric.	42.24346377	17
Niger	1976	Niamey, Afric.	33.340650573	17
Niger	1975	Niamey, Afric.	26.47753089	17
Niger	1974	Niamey, Afric.	24.47632216	17
Niger	1973	Niamey, Afric.	23.809252583	17
Niger	1972	Niamey, Afric.	20.319965567	17
Niger	1971	Niamey, Afric.	17.472091605	17
Niger	1970	Niamey, Afric.	16.561285067	17
Niger	1969	Niamey, Afric.	16.958961161	17
Nigeria	2008	Not applicable	269.99814855	
Nigeria	2007	Not applicable	232.60801872	
Nigeria	2006	Not applicable	228.34686428	
Nigeria	2005	Not applicable	216.29860014	
Nigeria	2004	Not applicable	175.80262887	
Nigeria	2003	Not applicable	153.79166561	2
Nigeria	2002	Not applicable	144.83562409	
Nigeria	2001	Not applicable	128.018216	
Nigeria	2000	Not applicable	100	
Nigeria	1999	Not applicable	97.64201875	
Nigeria	1998	Not applicable	96.681994868	
Nigeria	1997	Not applicable	90.683036508	
Nigeria	1996	Not applicable	83.543990244	
Nigeria	1995	Not applicable	64.184725998	
Nigeria	1994	Not applicable	37.302151876	
Nigeria	1993	Not applicable	25.412210056	
Nigeria	1992	Not applicable	16.094611417	
Nigeria	1991	Not applicable	10.984858108	
Nigeria	1990	Not applicable	9.8193643454	
Nigeria	1989	Not applicable	9.4668580575	
Nigeria	1988	Not applicable	6.2022052285	
Nigeria	1987	Not applicable	4.0236528543	
Nigeria	1986	Not applicable	3.4170879805	
Nigeria	1985	Not applicable	3.236071238	2
Nigeria	1984	Not applicable	3.1140288323	
Nigeria	1983	Not applicable	2.1785867753	
Nigeria	1982	Not applicable	1.7683165602	
Nigeria	1981	Not applicable	1.6242026555	
Nigeria	1980	Not applicable	1.2879368779	
Nigeria	1979	Not applicable	1.2028966909	
Nigeria	1978	Not applicable	1.1094174014	
Nigeria	1977	Not applicable	0.9445303212	
Nigeria	1976	Not applicable	0.7965214462	
Nigeria	1975	Not applicable	0.6491617328	
Niue	2008	Not applicable	149.97473207	
Niue	2007	Not applicable	134.91228359	
Niue	2006	Not applicable	127.23338829	
Niue	2005	Not applicable	122.03536686	
Niue	2004	Not applicable	121.2084089	146
Niue	2003	Not applicable	118.25498763	2
Niue	2002	Not applicable	115.08656224	
Niue	2001	Not applicable	111.21187139	
Niue	2000	Not applicable	100	
Niue	1999	Not applicable	94.888705688	
Niue	1998	Not applicable	94.476504534	
Niue	1997	Not applicable	94.394064303	
Niue	1996	Not applicable	92.580379225	
Niue	1995	Not applicable	93.569661995	
Niue	1994	Not applicable	92.333058533	
Niue	1993	Not applicable	91.261335532	
Niue	1992	Not applicable	88.870568838	
Niue	1991	Not applicable	86.479802143	
Niue	1990	Not applicable	83.099752679	
Niue	1989	Not applicable	78.400659522	
Niue	1988	Not applicable	74.27864798	
Niue	1987	Not applicable	71.475680132	
Niue	1986	Not applicable	67.436108821	
Niue	1985	Not applicable	62.159934048	
Niue	1984	Not applicable	55.729596043	
Niue	1983	Not applicable	51.44270404	
Niue	1982	Not applicable	46.57873042	2
Niue	1981	Not applicable	41.351659026	
Niue	1980	Not applicable	35.38523104	
Niue	1979	Not applicable	31.197948748	
Niue	1978	Not applicable	28.735898645	
Niue	1977	Not applicable	24.764270377	
Niue	1976	Not applicable	19.85814134	2
Niue	1975	Not applicable	13.15489544	
Niue	1974	Not applicable	10.711424884	
Niue	1973	Not applicable	8.7777431487	
Niue	1972	Not applicable	7.3890080845	
Norfolk Island	2006	Not applicable	137.32503888	
Norfolk Island	2005	Not applicable	129.9377916	
Norfolk Island	2004	Not applicable	123.4059098	
Norfolk Island	2003	Not applicable	118.42923795	
Norfolk Island	2002	Not applicable	112.36391913	
Norfolk Island	2001	Not applicable	104.51010886	
Norfolk Island	2000	Not applicable	100	
Norfolk Island	1999	Not applicable	97.200622084	
Norfolk Island	1998	Not applicable	95.567651633	
Norfolk Island	1997	Not applicable	93.856920684	
Norfolk Island	1996	Not applicable	92.690513219	
Norfolk Island	1995	Not applicable	88.724727838	
Norfolk Island	1994	Not applicable	84.292379471	
Norfolk Island	1993	Not applicable	81.881804044	
Norfolk Island	1992	Not applicable	80.171073095	
Norfolk Island	1991	Not applicable	79.548989114	
Northern Mariana Islands	2008	Saipan	103.7202381	
Northern Mariana Islands	2007	Saipan	95.995429422	
Northern Mariana Islands	2006	Saipan	91.432823129	
Northern Mariana Islands	2005	Saipan	93.854166667	
Northern Mariana Islands	2004	Saipan	94.866071429	
Northern Mariana Islands	2003	Saipan	90.691964286	2
Northern Mariana Islands	2002	Saipan	92.96875	
Northern Mariana Islands	2001	Saipan	96.630859375	
Northern Mariana Islands	2000	Saipan	100	
Northern Mariana Islands	1999	Saipan	100.63476563	
Northern Mariana Islands	1998	Saipan	101.85546875	
Northern Mariana Islands	1997	Saipan	102.34375	
Northern Mariana Islands	1996	Saipan	102.68554688	
Northern Mariana Islands	1995	Saipan	100.34179688	
Northern Mariana Islands	1994	Saipan	99.755859375	
Northern Mariana Islands	1993	Saipan	98.388671875	
Northern Mariana Islands	1992	Saipan	94.53125	
Northern Mariana Islands	1991	Saipan	91.796875	
Northern Mariana Islands	1990	Saipan	84.66796875	
Northern Mariana Islands	1989	Saipan	83.3984375	
Northern Mariana Islands	1988	Saipan	88.134765625	
Northern Mariana Islands	1986	Saipan	81.494140625	
Northern Mariana Islands	1985	Saipan	79.150390625	
Northern Mariana Islands	1984	Saipan	75.830078125	
Northern Mariana Islands	1983	Saipan	74.51171875	
Northern Mariana Islands	1982	Saipan	72.75390625	
Northern Mariana Islands	1981	Saipan	68.115234375	
Northern Mariana Islands	1980	Saipan	57.12890625	
Northern Mariana Islands	1979	Saipan	52.197265625	
Norway	2008	Not applicable	111.92748092	
Norway	2007	Not applicable	107.34732824	
Norway	2006	Not applicable	104.58015267	
Norway	2005	Not applicable	103.05343511	
Norway	2004	Not applicable	101.52671756	
Norway	2003	Not applicable	99.713740458	
Norway	2002	Not applicable	96.469465649	
Norway	2001	Not applicable	98.091603053	
Norway	2000	Not applicable	100	
Norway	1999	Not applicable	98.187022901	
Norway	1998	Not applicable	95.419847328	147
Norway	1997	Not applicable	110.43699618	
Norway	1996	Not applicable	106.74586339	
Norway	1995	Not applicable	105.04879084	
Norway	1994	Not applicable	103.43657191	
Norway	1993	Not applicable	101.95163343	
Norway	1992	Not applicable	103.13958422	
Norway	1991	Not applicable	101.69707255	
Norway	1990	Not applicable	100	
Norway	1989	Not applicable	96.817988969	
Norway	1988	Not applicable	94.272380144	
Norway	1987	Not applicable	88.544760289	
Norway	1986	Not applicable	82.392872295	
Norway	1985	Not applicable	75.434874841	
Norway	1984	Not applicable	70.89520577	
Norway	1983	Not applicable	66.48281714	
Norway	1982	Not applicable	61.391599491	
Norway	1981	Not applicable	53.924480272	
Norway	1980	Not applicable	45.948239287	
Norway	1979	Not applicable	42.426813746	
Norway	1978	Not applicable	40.77216801	
Norway	1977	Not applicable	38.523546882	
Norway	1976	Not applicable	35.511243106	
Norway	1975	Not applicable	32.244378447	
Norway	1974	Not applicable	27.959270259	
Norway	1973	Not applicable	25.837929571	
Norway	1972	Not applicable	24.140857022	
Norway	1971	Not applicable	22.571064913	
Norway	1970	Not applicable	21.298260501	
Norway	1969	Not applicable	18.837505303	
Oman	2008	Muscat	144.91	17
Oman	2007	Muscat	118.9	17
Oman	2006	Muscat	108.3	17
Oman	2005	Muscat	102.7	2,17
Oman	2004	Muscat	98.520710059	17
Oman	2003	Muscat	98.224852071	17
Oman	2002	Muscat	98.3234714	17
Oman	2001	Muscat	99.408284024	17
Oman	2000	Muscat	100	17
Oman	1999	Muscat	101.28205128	17
Oman	1998	Muscat	101.47928994	17
Oman	1997	Muscat	101.77514793	17
Oman	1996	Muscat	101.28205128	17
Oman	1995	Muscat	98.619329389	2,17
Oman	1994	Muscat	97.159023425	17
Oman	1993	Muscat	98.132560734	17
Oman	1992	Muscat	99.690220428	17
Oman	1991	Muscat	100.37169654	17
Oman	1990	Muscat	97.353730887	2,17
Oman	1989	Muscat	97.754693535	17
Oman	1988	Muscat	96.391420532	17
Oman	1987	Muscat	94.867762471	17
Oman	1986	Muscat	94.226222234	17
Oman	1985	Muscat	87.008894574	17
Oman	1980	Muscat	90.697750933	17
Pakistan	2008	Not applicable	202.59153324	
Pakistan	2007	Not applicable	158.80192716	
Pakistan	2006	Not applicable	143.30683165	
Pakistan	2005	Not applicable	132.08834196	
Pakistan	2004	Not applicable	120.23140165	
Pakistan	2003	Not applicable	108.61768062	
Pakistan	2002	Not applicable	105.92200017	2
Pakistan	2001	Not applicable	101.83377197	
Pakistan	2000	Not applicable	100	
Pakistan	1999	Not applicable	96.897020121	
Pakistan	1998	Not applicable	93.250700399	
Pakistan	1997	Not applicable	88.182358435	
Pakistan	1996	Not applicable	78.737583836	
Pakistan	1995	Not applicable	72.03073266	
Pakistan	1994	Not applicable	62.9892181	
Pakistan	1993	Not applicable	55.136259445	
Pakistan	1992	Not applicable	49.910858307	2
Pakistan	1991	Not applicable	45.035453105	
Pakistan	1990	Not applicable	40.726144594	
Pakistan	1989	Not applicable	37.497752592	
Pakistan	1988	Not applicable	34.497029912	
Pakistan	1987	Not applicable	30.891240115	
Pakistan	1986	Not applicable	29.133468866	
Pakistan	1985	Not applicable	28.405337252	
Pakistan	1984	Not applicable	27.102904647	
Pakistan	1983	Not applicable	25.425125322	
Pakistan	1982	Not applicable	24.024241117	
Panama	2008	Not applicable	131.2749004	28,44
Panama	2007	Not applicable	114.24302789	28,44
Panama	2006	Not applicable	106.97211155	28,44
Panama	2005	Not applicable	105.57768924	28,44
Panama	2004	Not applicable	101.29482072	28,44
Panama	2003	Not applicable	100	28,44
Panama	2002	Panamá	98.94086496	94
Panama	2001	Panamá	99.558693733	94
Panama	2000	Panamá	100	94
Panama	1999	Panamá	99.293909974	94
Panama	1998	Panamá	99.382171227	94
Panama	1997	Panamá	99.029126214	94
Panama	1996	Panamá	98.323036187	94
Panama	1995	Panamá	97.616946161	94
Panama	1994	Panamá	97.087378641	94
Panama	1993	Panamá	95.675198588	94
Panama	1992	Panamá	95.410414828	94
Panama	1991	Panamá	92.144748455	94
Panama	1990	Panamá	90.026478376	14,94
Panama	1989	Panamá	99.528023599	94
Panama	1988	Panamá	100.88495575	94
Panama	1987	Panamá	100.64896755	94
Panama	1986	Panamá	98.171091445	94
Panama	1985	Panamá	97.758112094	94
Panama	1984	Panamá	97.463126844	94
Panama	1983	Panamá	96.04719764	94
Panama	1982	Panamá	93.864306785	94
Panama	1981	Panamá	88.613569322	94
Panama	1980	Panamá	81.179941003	94
Panama	1979	Panamá	72.09439528	94
Panama	1978	Panamá	65.427728614	94
Panama	1977	Panamá	61.592920354	94
Panama	1976	Panamá	59.82300885	94
Panama	1975	Panamá	58.997050147	2,94
Panama	1974	Panamá	55.243889591	94
Panama	1973	Panamá	44.972081753	94
Panama	1972	Panamá	40.955541509	94
Panama	1971	Panamá	39.144806153	94
Panama	1970	Panamá	38.222977244	94
Panama	1969	Panamá	37.13653603	94
Papua New Guinea	2008	Not applicable	187.00096432	
Papua New Guinea	2007	Not applicable	160.32786885	
Papua New Guinea	2006	Not applicable	159.30568949	
Papua New Guinea	2005	Not applicable	151.2246866	
Papua New Guinea	2004	Not applicable	146.07521697	
Papua New Guinea	2003	Not applicable	145.32304725	
Papua New Guinea	2002	Not applicable	128.29315333	
Papua New Guinea	2001	Not applicable	109.58534233	
Papua New Guinea	2000	Not applicable	100	
Papua New Guinea	1999	Not applicable	88.042430087	
Papua New Guinea	1998	Not applicable	75.255544841	
Papua New Guinea	1997	Not applicable	66.383799421	
Papua New Guinea	1996	Not applicable	62.37222758	
Papua New Guinea	1995	Not applicable	54.831243973	
Papua New Guinea	1994	Not applicable	46.460945034	
Papua New Guinea	1993	Not applicable	45.612343298	
Papua New Guinea	1992	Not applicable	44.532304725	
Papua New Guinea	1991	Not applicable	43.1243973	
Papua New Guinea	1990	Not applicable	40.019286403	
Papua New Guinea	1989	Not applicable	36.528447445	
Papua New Guinea	1988	Not applicable	35.159112825	
Papua New Guinea	1987	Not applicable	33.847637416	
Papua New Guinea	1986	Not applicable	33.056894889	
Papua New Guinea	1985	Not applicable	32.246865959	
Papua New Guinea	1984	Not applicable	31.051108968	
Papua New Guinea	1983	Not applicable	28.968177435	
Papua New Guinea	1982	Not applicable	27.598842816	
Papua New Guinea	1981	Not applicable	26.306653809	
Papua New Guinea	1980	Not applicable	24.204435873	
Papua New Guinea	1979	Not applicable	21.176470588	
Papua New Guinea	1978	Not applicable	20.135004822	
Papua New Guinea	1977	Not applicable	19.286403086	
Papua New Guinea	1976	Not applicable	18.611378978	2
Papua New Guinea	1975	Not applicable	17.775829871	
Papua New Guinea	1974	Not applicable	16.584391843	
Papua New Guinea	1973	Not applicable	12.48882362	
Papua New Guinea	1972	Not applicable	11.361212629	
Papua New Guinea	1971	Not applicable	10.63783954	
Paraguay	2008	Asunción	246.08679563	2
Paraguay	2007	Asunción	213.16232128	
Paraguay	2006	Asunción	182.50630782	
Paraguay	2005	Asunción	156.18166526	
Paraguay	2004	Asunción	149.74768713	
Paraguay	2003	Asunción	139.31875526	
Paraguay	2002	Asunción	114.42388562	
Paraguay	2001	Asunción	103.82674516	
Paraguay	2000	Asunción	100	
Paraguay	1999	Asunción	92.304457527	
Paraguay	1998	Asunción	89.52901598	
Paraguay	1997	Asunción	80.529857023	
Paraguay	1996	Asunción	77.123633305	
Paraguay	1995	Asunción	72.750210261	
Paraguay	1994	Asunción	63.62489487	
Paraguay	1993	Asunción	52.52312868	
Paraguay	1992	Asunción	44.827586207	
Paraguay	1991	Asunción	39.024390244	
Paraguay	1990	Asunción	32.548359966	14
Paraguay	1989	Asunción	68.303257558	
Paraguay	1988	Asunción	56.737754863	
Paraguay	1987	Asunción	45.840168737	
Paraguay	1986	Asunción	37.02835716	
Paraguay	1985	Asunción	25.790953832	
Paraguay	1984	Asunción	20.224982423	
Paraguay	1983	Asunción	15.690180455	
Paraguay	1982	Asunción	13.393484884	
Paraguay	1981	Asunción	12.936489337	
Paraguay	1980	Asunción	11.717834544	2
Paraguay	1979	Asunción	9.8512261584	
Paraguay	1978	Asunción	7.6095783578	
Paraguay	1977	Asunción	6.7363949872	
Paraguay	1976	Asunción	6.0550256684	
Paraguay	1975	Asunción	5.8088165869	
Paraguay	1974	Asunción	5.5540188164	
Paraguay	1973	Asunción	4.451803742	
Paraguay	1972	Asunción	3.6587814677	
Paraguay	1971	Asunción	3.2923307417	
Paraguay	1970	Asunción	3.0318071787	
Paraguay	1969	Asunción	3.0976537935	
Peru	2008	Lima	123.33186876	15
Peru	2007	Lima	112.98087264	15
Peru	2006	Lima	110.220607	15
Peru	2005	Lima	107.60035485	15
Peru	2004	Lima	106.6002586	15
Peru	2003	Lima	100.97971771	15
Peru	2002	Lima	100.20964361	2,15
Peru	2001	Lima	100.48916841	15
Peru	2000	Lima	100	15
Peru	1999	Lima	99.253389238	15
Peru	1998	Lima	99.527113906	15
Peru	1997	Lima	91.897274633	15
Peru	1996	Lima	85.835639413	15
Peru	1995	Lima	76.532704403	15
Peru	1994	Lima	69.967365479	2,15
Peru	1993	Lima	59.319373017	15
Peru	1992	Lima	39.699222258	15
Peru	1991	Lima	23.111042234	15
Peru	1990	Lima	5.1564128144	2,15
Peru	1989	Lima	0.0749228138	2,15
Peru	1988	Lima	0.002742722	15
Peru	1987	Lima	0.0004316016	15
Peru	1986	Lima	0.000260614	15
Peru	1985	Lima	0.0001408201	15
Peru	1984	Lima	5.63394E-05	15
Peru	1983	Lima	2.73107E-05	15
Peru	1982	Lima	1.21026E-05	15
Peru	1981	Lima	7.917689E-06	15
Peru	1980	Lima	4.4872556E-06	15
Peru	1979	Lima	2.8257277E-06	2,15
Peru	1978	Lima	1.6219344E-06	15
Peru	1977	Lima	1.0158331E-06	15
Peru	1976	Lima	7.242845E-07	15
Peru	1975	Lima	5.4820862E-07	15
Peru	1974	Lima	4.1275494E-07	15
Peru	1973	Lima	3.4749532E-07	15
Peru	1972	Lima	3.155605E-07	15
Peru	1971	Lima	2.9387679E-07	15
Peru	1970	Lima	2.751468E-07	15
Peru	1969	Lima	2.60135E-07	15
Philippines	2008	Not applicable	152.3	26
Philippines	2007	Not applicable	134.9	26
Philippines	2006	Not applicable	130.6	26
Philippines	2005	Not applicable	123.8	26
Philippines	2004	Not applicable	116.3	26
Philippines	2003	Not applicable	109.4	26
Philippines	2002	Not applicable	107.1	26
Philippines	2001	Not applicable	104.7	26
Philippines	2000	Not applicable	100	2,26
Philippines	1999	Not applicable	98.006872852	26
Philippines	1998	Not applicable	93.127147766	26
Philippines	1997	Not applicable	85.567010309	26
Philippines	1996	Not applicable	82.749140893	26
Philippines	1995	Not applicable	74.914089347	26
Philippines	1994	Not applicable	68.728522337	2,26
Philippines	1993	Not applicable	63.479747526	26
Philippines	1992	Not applicable	59.828425919	26
Philippines	1991	Not applicable	55.986931311	26
Philippines	1990	Not applicable	48.532149697	26
Philippines	1989	Not applicable	43.359444086	26
Philippines	1988	Not applicable	38.034600076	2,26
